qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
JOSD2-204,Msqu_ENA_GHBR01005824_GHBR01005824.1,32.099,81,53,1,6,86,241,477,2.81e-7,46.2,Msqu,JOSD2-204_Msqu
JOSD2-204,Nvec_XM_001630082.2,47.059,153,80,1,13,164,342,800,1.74e-35,131,Nvec,JOSD2-204_Nvec
JOSD2-204,Plut_plut2.m8.13206.m1,48.684,152,77,1,14,164,139,594,1.04e-41,145,Plut,JOSD2-204_Plut
JOSD2-204,Prus_31428_t,47.368,152,79,1,14,164,7,462,5.22e-43,142,Prus,JOSD2-204_Prus
JOSD2-204,Pver_TRINITY_DN18455_c0_g1_i1,48.684,152,77,1,14,164,27,482,3.97e-41,137,Pver,JOSD2-204_Pver
MPND-207,Adig_Acropora_digitifera_3043,42.599,277,154,2,221,497,934,1749,5.93e-63,214,Adig,MPND-207_Adig
MPND-207,Ahya_Acropora_hyacinthus_11729,43.056,72,41,0,420,491,34,249,3.12e-14,66.2,Ahya,MPND-207_Ahya
MPND-207,Amil_Acropora_millepora_4672,42.96,277,153,2,221,497,1021,1836,6.09e-63,215,Amil,MPND-207_Amil
MPND-207,Apal_XM_021040807.2,41.176,272,154,3,227,497,1052,1852,6.54e-60,211,Apal,MPND-207_Apal
MPND-207,Apoc_chromosome_1.779_1,44.361,266,144,2,233,497,970,1758,1.06e-65,223,Apoc,MPND-207_Apoc
MPND-207,Aque_XM_019998732.1,33.092,414,237,11,83,482,64,1227,2.84e-61,209,Aque,MPND-207_Aque
MPND-207,Cgig_G215.2,25.498,251,177,6,251,497,1876,2610,3.63e-17,86.3,Cgig,MPND-207_Cgig
MPND-207,Emue_Em0012g1067a.t1,36.318,402,231,11,82,481,16,1152,1.16e-65,218,Emue,MPND-207_Emue
MPND-207,Gasp_gasp1.m3.12168.m1,43.816,283,156,1,215,497,1058,1897,6.66e-68,233,Gasp,MPND-207_Gasp
MPND-207,Gfas_gfas1.m1.20011.m1,28.44,218,137,4,269,482,1999,2607,5.24e-18,87.8,Gfas,MPND-207_Gfas
MPND-207,Hsal_ENA_GHBP01002568_GHBP01002568.1,22.404,183,129,5,272,445,352,888,1.93e-6,48.9,Hsal,MPND-207_Hsal
MPND-207,Mcap_g18298,43.972,282,147,3,219,497,883,1704,7.63e-65,220,Mcap,MPND-207_Mcap
MPND-207,Nvec_XM_032386715.1,43.116,276,152,3,224,497,1168,1986,3.2e-64,224,Nvec,MPND-207_Nvec
MPND-207,Pbac_AVPN01002152.1,48.352,91,47,0,89,179,1422,1150,2.38e-21,100,Pbac,MPND-207_Pbac
MPND-207,Pdam_Pocillopora_damicornis_4589,42.213,244,138,1,228,471,589,1311,2.28e-56,192,Pdam,MPND-207_Pdam
MPND-207,Plut_plut2.m8.17748.m1,38.889,270,132,2,228,497,1076,1786,2.19e-49,182,Plut,MPND-207_Plut
MPND-207,Prus_33893_t,29.412,221,148,4,269,485,1945,2595,2.42e-22,101,Prus,MPND-207_Prus
MPND-207,Pver_TRINITY_DN15255_c0_g2_i1,42.593,270,152,1,228,497,1033,1833,1.16e-60,214,Pver,MPND-207_Pver
MPND-207,Spis_Stylophora_pistillata_5875,43.333,270,150,1,228,497,1024,1824,6.82e-64,218,Spis,MPND-207_Spis
MYSM1-202,Adig_Acropora_digitifera_804,50.623,401,189,4,382,779,1,1185,1.45e-120,369,Adig,MYSM1-202_Adig
MYSM1-202,Amil_Acropora_millepora_6251,49.541,436,210,5,381,813,1420,2706,8.07e-122,389,Amil,MYSM1-202_Amil
MYSM1-202,Apal_XM_028658261.1,45.475,453,214,11,381,819,1459,2760,1.18e-104,347,Apal,MYSM1-202_Apal
MYSM1-202,Apoc_chromosome_3.1845_1,48.037,433,215,5,381,810,757,2034,3.15e-113,361,Apoc,MYSM1-202_Apoc
MYSM1-202,Aque_XM_019998732.1,35.971,139,83,4,560,694,550,960,2.39e-19,92.4,Aque,MYSM1-202_Aque
MYSM1-202,Cgig_G215.2,48.38,432,205,6,381,809,1372,2622,3.21e-128,407,Cgig,MYSM1-202_Cgig
MYSM1-202,Emue_Em0012g1067a.t1,40.945,127,64,3,572,694,520,879,1.28e-20,95.9,Emue,MYSM1-202_Emue
MYSM1-202,Gasp_gasp1.m3.4989.m1,48.205,390,181,5,381,765,1573,2694,4.4e-101,334,Gasp,MYSM1-202_Gasp
MYSM1-202,Gfas_gfas1.m1.20011.m1,46.789,436,211,6,381,813,1429,2682,2.21e-111,365,Gfas,MYSM1-202_Gfas
MYSM1-202,Kiwa_ENA_GBGI01003187_GBGI01003187.1,32.787,122,73,5,577,694,965,615,2.24e-7,53.5,Kiwa,MYSM1-202_Kiwa
MYSM1-202,Mcap_g3508,48.19,442,219,5,381,819,1489,2793,8.19e-115,372,Mcap,MYSM1-202_Mcap
MYSM1-202,Msqu_ENA_GHBR01002340_GHBR01002340.1,31.148,122,75,5,577,694,119,469,2.31e-7,50.8,Msqu,MYSM1-202_Msqu
MYSM1-202,Nvec_XM_032387257.1,46.62,429,218,5,381,805,1706,2971,2.2e-110,365,Nvec,MYSM1-202_Nvec
MYSM1-202,Pdam_Pocillopora_damicornis_9219,55.072,207,91,1,510,714,58,678,7.51e-71,231,Pdam,MYSM1-202_Pdam
MYSM1-202,Plut_plut2.m8.3657.m1,48.276,435,211,6,381,810,1267,2544,7.22e-116,373,Plut,MYSM1-202_Plut
MYSM1-202,Prus_33893_t,48.394,436,209,7,381,810,1375,2652,6.54e-116,374,Prus,MYSM1-202_Prus
MYSM1-202,Pver_TRINITY_DN29784_c0_g1_i1,50.345,435,206,5,381,812,1429,2712,1.01e-116,378,Pver,MYSM1-202_Pver
MYSM1-202,Spis_Stylophora_pistillata_1691,49.425,435,210,5,381,812,1420,2703,2.59e-118,379,Spis,MYSM1-202_Spis
OTUD1-201,Adig_Acropora_digitifera_13941,27.517,149,100,4,296,442,349,777,1.9e-10,62,Adig,OTUD1-201_Adig
OTUD1-201,Ahya_Acropora_hyacinthus_926,30.864,81,56,0,301,381,73,315,3.37e-9,52,Ahya,OTUD1-201_Ahya
OTUD1-201,Amil_Acropora_millepora_9185,27.517,149,100,4,296,442,349,777,3.2e-10,62,Amil,OTUD1-201_Amil
OTUD1-201,Apal_XM_021041649.2,26.708,161,106,5,314,465,146,619,1.45e-9,61.6,Apal,OTUD1-201_Apal
OTUD1-201,Apoc_chromosome_2.774_1,28.105,153,102,4,292,442,334,774,9.15e-11,64.3,Apoc,OTUD1-201_Apoc
OTUD1-201,Aque_XM_020000749.1,30.882,136,90,1,301,436,361,756,2.65e-13,72.8,Aque,OTUD1-201_Aque
OTUD1-201,Cgig_G18975.1,34.211,152,90,2,296,438,4,456,5.63e-21,94.7,Cgig,OTUD1-201_Cgig
OTUD1-201,Emue_Em0022g380a.t1,26.282,156,109,4,302,454,52,510,1.82e-9,60.8,Emue,OTUD1-201_Emue
OTUD1-201,Gasp_gasp1.m3.24410.m1,25.478,157,110,4,318,472,244,699,1.64e-7,54.7,Gasp,OTUD1-201_Gasp
OTUD1-201,Gfas_gfas1.m1.17974.m1,29.412,153,100,4,292,442,440,880,3.89e-11,65.9,Gfas,OTUD1-201_Gfas
OTUD1-201,Kiwa_ENA_GBGI01007537_GBGI01007537.1,25.874,143,87,4,309,441,342,743,1.3e-9,60.1,Kiwa,OTUD1-201_Kiwa
OTUD1-201,Mcap_g30242,26.163,172,121,4,312,478,196,708,5.69e-8,56.2,Mcap,OTUD1-201_Mcap
OTUD1-201,Nvec_XM_032386125.1,26.38,163,111,5,283,442,405,875,4.34e-9,60.1,Nvec,OTUD1-201_Nvec
OTUD1-201,Prus_8111_t,31.429,105,70,2,292,394,334,648,4.08e-9,59.3,Prus,OTUD1-201_Prus
OTUD1-201,Pver_TRINITY_DN1640_c0_g1_i1,27.451,153,103,4,292,442,409,849,1.53e-9,61.2,Pver,OTUD1-201_Pver
OTUD1-201,Spis_Stylophora_pistillata_1935,27.143,140,94,1,301,440,97,492,3.8e-12,68.2,Spis,OTUD1-201_Spis
OTUD3-201,Adig_Acropora_digitifera_10718,28.276,145,81,5,60,186,436,855,1.87e-10,60.5,Adig,OTUD3-201_Adig
OTUD3-201,Ahya_Acropora_hyacinthus_926,37.662,77,46,1,63,139,91,315,1.2e-11,58.5,Ahya,OTUD3-201_Ahya
OTUD3-201,Amil_Acropora_millepora_6091,47.257,237,108,4,53,272,142,852,3.24e-66,217,Amil,OTUD3-201_Amil
OTUD3-201,Apal_XM_021058871.2,46.058,241,108,3,53,272,247,966,5.37e-63,211,Apal,OTUD3-201_Apal
OTUD3-201,Apoc_chromosome_10.871_1,47.107,242,105,5,53,272,142,864,1.75e-65,216,Apoc,OTUD3-201_Apoc
OTUD3-201,Aque_XM_020004412.1,30.618,356,181,12,53,347,959,2011,1.25e-32,130,Aque,OTUD3-201_Aque
OTUD3-201,Cgig_G23703.1,47.876,259,126,4,53,305,121,888,3.48e-76,241,Cgig,OTUD3-201_Cgig
OTUD3-201,Emue_Em0008g1015a.t1,37.727,220,128,3,56,272,37,678,8.33e-44,155,Emue,OTUD3-201_Emue
OTUD3-201,Gasp_gasp1.m3.28705.m1,28.188,149,104,2,60,208,265,702,3.39e-14,75.1,Gasp,OTUD3-201_Gasp
OTUD3-201,Gfas_gfas1.m1.17790.m1,46.914,243,106,4,53,272,327,1055,2.92e-66,219,Gfas,OTUD3-201_Gfas
OTUD3-201,Mcap_g60421,46.888,241,107,3,53,272,142,864,8.66e-69,225,Mcap,OTUD3-201_Mcap
OTUD3-201,Nvec_XM_001626424.2,46.875,224,115,2,53,272,390,1061,3.38e-63,214,Nvec,OTUD3-201_Nvec
OTUD3-201,Pdam_Pocillopora_damicornis_11413,31.646,79,52,1,55,133,124,354,7.45e-7,47,Pdam,OTUD3-201_Pdam
OTUD3-201,Plut_plut2.m8.17716.m1,33.987,153,80,6,60,195,440,886,1.34e-13,71.6,Plut,OTUD3-201_Plut
OTUD3-201,Prus_8111_t,25.191,131,94,3,64,193,388,771,1.62e-6,50.4,Prus,OTUD3-201_Prus
OTUD3-201,Pver_TRINITY_DN16713_c0_g2_i1,46.502,243,107,3,53,272,391,1119,1.14e-65,219,Pver,OTUD3-201_Pver
OTUD3-201,Spis_Stylophora_pistillata_2303,46.914,243,105,4,53,272,142,867,1.45e-68,223,Spis,OTUD3-201_Spis
OTUD4-201,Adig_Acropora_digitifera_11038,46.575,292,127,6,23,290,82,942,8.88e-76,259,Adig,OTUD4-201_Adig
OTUD4-201,Ahya_Acropora_hyacinthus_926,61.905,84,32,0,23,106,64,315,4.07e-33,121,Ahya,OTUD4-201_Ahya
OTUD4-201,Amil_Acropora_millepora_3567,44.746,295,128,4,23,290,82,942,2.3e-75,254,Amil,OTUD4-201_Amil
OTUD4-201,Apal_XM_021046334.2,35.549,346,168,6,23,325,255,1256,8e-61,229,Apal,OTUD4-201_Apal
OTUD4-201,Apoc_chromosome_6.777_1,61.29,155,60,0,23,177,88,552,1.36e-61,230,Apoc,OTUD4-201_Apoc
OTUD4-201,Aque_XM_020000749.1,29.225,284,152,5,19,297,340,1059,6.36e-28,122,Aque,OTUD4-201_Aque
OTUD4-201,Cgig_G24524.2,29.319,191,121,6,138,324,148,690,4.83e-14,76.6,Cgig,OTUD4-201_Cgig
OTUD4-201,Emue_Em0022g380a.t1,27.476,313,148,7,28,325,55,801,1.01e-29,129,Emue,OTUD4-201_Emue
OTUD4-201,Gasp_gasp1.m3.28705.m1,61.935,155,59,0,23,177,247,711,4.05e-62,232,Gasp,OTUD4-201_Gasp
OTUD4-201,Gfas_gfas1.m1.2954.m1,44.369,293,132,5,23,290,239,1099,3.97e-71,260,Gfas,OTUD4-201_Gfas
OTUD4-201,Kiwa_ENA_GBGI01007537_GBGI01007537.1,32.54,126,73,3,37,152,354,725,3.25e-10,63.9,Kiwa,OTUD4-201_Kiwa
OTUD4-201,Mcap_adi2mcaRNA32255_R0,39.936,313,139,10,23,296,85,993,3.86e-53,204,Mcap,OTUD4-201_Mcap
OTUD4-201,Nvec_XM_001636496.2,39.933,298,142,3,25,294,264,1130,1.49e-62,235,Nvec,OTUD4-201_Nvec
OTUD4-201,Pdam_Pocillopora_damicornis_11413,26.966,89,65,0,25,113,127,393,2.62e-8,52.8,Pdam,OTUD4-201_Pdam
OTUD4-201,Plut_jamg1.model.xfSc0002233.1,31.183,93,63,1,19,110,85,363,8.86e-6,50.8,Plut,OTUD4-201_Plut
OTUD4-201,Prus_8111_t,31.783,129,83,3,27,152,370,750,4.92e-13,73.6,Prus,OTUD4-201_Prus
OTUD4-201,Pver_TRINITY_DN2177_c0_g1_i2,62.581,155,58,0,23,177,243,707,3.77e-61,230,Pver,OTUD4-201_Pver
OTUD4-201,Spis_Stylophora_pistillata_1935,46.181,288,132,5,23,290,88,942,1.28e-70,252,Spis,OTUD4-201_Spis
OTUD5-202,Adig_Acropora_digitifera_13941,61.753,251,89,2,167,417,268,999,2.12e-106,328,Adig,OTUD5-202_Adig
OTUD5-202,Ahya_Acropora_hyacinthus_1091,66.667,60,20,0,358,417,4,183,5.21e-19,80.5,Ahya,OTUD5-202_Ahya
OTUD5-202,Amil_Acropora_millepora_9185,61.753,251,89,2,167,417,268,999,3.98e-106,327,Amil,OTUD5-202_Amil
OTUD5-202,Apal_XM_021051710.2,61.753,251,87,2,167,417,331,1056,1.66e-105,333,Apal,OTUD5-202_Apal
OTUD5-202,Apoc_chromosome_2.774_1,64.143,251,82,2,167,417,268,996,1.32e-111,342,Apoc,OTUD5-202_Apoc
OTUD5-202,Aque_XM_019999947.1,27.891,147,88,3,206,334,537,977,2.4e-13,72,Aque,OTUD5-202_Aque
OTUD5-202,Cgig_G28432.1,50.985,406,177,8,173,566,355,1542,3.66e-123,373,Cgig,OTUD5-202_Cgig
OTUD5-202,Emue_Em0001g1170a.t1,48.667,300,85,7,173,412,370,1242,1.12e-82,273,Emue,OTUD5-202_Emue
OTUD5-202,Gasp_gasp1.m3.27497.m1,63.347,251,84,2,167,417,661,1389,3.16e-104,340,Gasp,OTUD5-202_Gasp
OTUD5-202,Gfas_gfas1.m1.17974.m1,61.905,252,89,2,167,418,371,1105,2.96e-102,332,Gfas,OTUD5-202_Gfas
OTUD5-202,Kiwa_ENA_GBGI01007537_GBGI01007537.1,32.11,218,128,6,200,402,306,944,4.32e-24,106,Kiwa,OTUD5-202_Kiwa
OTUD5-202,Mcap_g60421,27.559,127,86,3,212,333,175,552,4.71e-6,50.1,Mcap,OTUD5-202_Mcap
OTUD5-202,Msqu_ENA_GHBR01005635_GHBR01005635.1,36.62,71,44,1,209,279,216,425,9.23e-8,50.1,Msqu,OTUD5-202_Msqu
OTUD5-202,Nvec_XM_032386125.1,62.891,256,86,2,167,422,372,1112,4.19e-108,341,Nvec,OTUD5-202_Nvec
OTUD5-202,Pbac_AVPN01011248.1,32.432,74,48,1,347,420,931,716,4.05e-17,46.2,Pbac,OTUD5-202_Pbac
OTUD5-202,Pdam_Pocillopora_damicornis_5326,65.363,179,59,1,239,417,1,528,5e-81,256,Pdam,OTUD5-202_Pdam
OTUD5-202,Plut_plut2.m8.17716.m1,28.804,184,109,5,168,334,326,862,8.81e-13,70.1,Plut,OTUD5-202_Plut
OTUD5-202,Prus_8111_t,62.948,251,85,3,167,417,265,993,2.18e-106,328,Prus,OTUD5-202_Prus
OTUD5-202,Pver_TRINITY_DN1640_c0_g1_i1,62.151,251,88,2,167,417,340,1071,4.92e-102,333,Pver,OTUD5-202_Pver
OTUD5-202,Spis_Stylophora_pistillata_404,64.706,170,57,1,248,417,1,501,3.7e-74,239,Spis,OTUD5-202_Spis
OTUD6A-201,Adig_Acropora_digitifera_10718,44.151,265,135,5,24,276,76,867,6.87e-61,194,Adig,OTUD6A-201_Adig
OTUD6A-201,Ahya_Acropora_hyacinthus_11571,48.101,79,38,2,85,161,31,264,1.96e-10,54.7,Ahya,OTUD6A-201_Ahya
OTUD6A-201,Amil_Acropora_millepora_5291,44.528,265,134,5,24,276,67,858,2.23e-61,196,Amil,OTUD6A-201_Amil
OTUD6A-201,Apal_XM_021038713.2,39.015,264,148,5,24,275,92,880,1.24e-52,178,Apal,OTUD6A-201_Apal
OTUD6A-201,Apoc_chromosome_14.6837_1,43.019,265,138,5,24,276,76,867,6.67e-60,192,Apoc,OTUD6A-201_Apoc
OTUD6A-201,Aque_XM_019999947.1,34.783,276,154,5,24,274,156,980,4.63e-39,140,Aque,OTUD6A-201_Aque
OTUD6A-201,Cgig_G20143.6,36.296,270,153,5,24,276,25,828,1.5e-48,164,Cgig,OTUD6A-201_Cgig
OTUD6A-201,Emue_Em0018g1090a.t1,36.293,259,154,5,24,274,82,849,1.04e-40,143,Emue,OTUD6A-201_Emue
OTUD6A-201,Gasp_gasp1.m3.2477.m1,38.428,229,128,5,24,240,76,759,1.9e-30,118,Gasp,OTUD6A-201_Gasp
OTUD6A-201,Gfas_gfas1.m1.17936.m1,35.227,264,125,7,24,276,89,775,1.04e-31,122,Gfas,OTUD6A-201_Gfas
OTUD6A-201,Kiwa_ENA_GBGI01007537_GBGI01007537.1,25.641,156,99,6,128,277,306,740,3.54e-11,63.2,Kiwa,OTUD6A-201_Kiwa
OTUD6A-201,Mcap_g27887,37.241,290,144,6,24,276,76,942,5.98e-52,173,Mcap,OTUD6A-201_Mcap
OTUD6A-201,Nvec_XM_032362564.1,41.445,263,138,5,24,273,304,1083,4.02e-52,184,Nvec,OTUD6A-201_Nvec
OTUD6A-201,Pbac_AVPN01002156.1,31.102,254,166,4,24,272,13990,13241,1.02e-35,137,Pbac,OTUD6A-201_Pbac
OTUD6A-201,Pdam_Pocillopora_damicornis_11413,27.778,108,67,2,140,246,151,444,3.73e-6,44.7,Pdam,OTUD6A-201_Pdam
OTUD6A-201,Plut_plut2.m8.17716.m1,41.603,262,141,5,24,274,83,865,1.42e-57,187,Plut,OTUD6A-201_Plut
OTUD6A-201,Pver_TRINITY_DN21001_c0_g1_i1,40.755,265,144,4,24,276,94,885,3.01e-55,186,Pver,OTUD6A-201_Pver
OTUD6A-201,Spis_Stylophora_pistillata_13060,28.481,158,88,8,127,275,232,657,3.09e-6,47.4,Spis,OTUD6A-201_Spis
OTUD6B-201,Adig_Acropora_digitifera_10718,53.506,271,120,3,47,311,43,855,6.57e-74,228,Adig,OTUD6B-201_Adig
OTUD6B-201,Ahya_Acropora_hyacinthus_11571,59.14,93,36,1,120,210,25,303,9.41e-14,64.3,Ahya,OTUD6B-201_Ahya
OTUD6B-201,Amil_Acropora_millepora_5291,53.137,271,121,3,47,311,34,846,2.09e-73,228,Amil,OTUD6B-201_Amil
OTUD6B-201,Apal_XM_021038713.2,49.466,281,136,2,47,321,59,901,3.05e-72,231,Apal,OTUD6B-201_Apal
OTUD6B-201,Apoc_chromosome_14.6837_1,48.905,274,128,2,47,311,43,855,2.95e-72,226,Apoc,OTUD6B-201_Apoc
OTUD6B-201,Aque_XM_019999947.1,39.576,283,152,5,48,311,126,974,1.42e-44,156,Aque,OTUD6B-201_Aque
OTUD6B-201,Cgig_G20143.9,41.786,280,149,3,47,314,34,867,1.35e-62,202,Cgig,OTUD6B-201_Cgig
OTUD6B-201,Emue_Em0018g1090a.t1,35.821,268,168,3,54,319,70,867,2.81e-51,171,Emue,OTUD6B-201_Emue
OTUD6B-201,Gasp_gasp1.m3.2477.m1,47.521,242,121,3,47,282,43,768,7.5e-46,160,Gasp,OTUD6B-201_Gasp
OTUD6B-201,Gfas_gfas1.m1.17936.m1,48.708,271,98,6,47,311,56,763,1.96e-53,181,Gfas,OTUD6B-201_Gfas
OTUD6B-201,Kiwa_ENA_GBGI01007537_GBGI01007537.1,23.718,156,103,3,163,314,303,734,5.54e-11,63.2,Kiwa,OTUD6B-201_Kiwa
OTUD6B-201,Mcap_g27887,46.512,301,130,3,47,316,43,945,5.22e-68,216,Mcap,OTUD6B-201_Mcap
OTUD6B-201,Nvec_XM_032362564.1,51.773,282,131,2,47,323,271,1116,6.73e-77,256,Nvec,OTUD6B-201_Nvec
OTUD6B-201,Pbac_AVPN01002156.1,35.985,264,165,1,48,311,14020,13241,1.97e-51,184,Pbac,OTUD6B-201_Pbac
OTUD6B-201,Plut_plut2.m8.17716.m1,50.181,277,133,2,47,318,50,880,1.57e-74,232,Plut,OTUD6B-201_Plut
OTUD6B-201,Pver_TRINITY_DN21001_c0_g1_i1,50.355,282,129,3,47,322,61,891,2.42e-69,224,Pver,OTUD6B-201_Pver
OTUD6B-201,Spis_Stylophora_pistillata_2303,30.519,154,95,5,168,320,151,579,7.36e-13,68.6,Spis,OTUD6B-201_Spis
OTUD7A-201,Adig_Acropora_digitifera_11503,39.35,277,137,8,149,410,166,948,5.55e-41,162,Adig,OTUD7A-201_Adig
OTUD7A-201,Ahya_Acropora_hyacinthus_6883,62.238,143,52,2,145,286,22,447,2.84e-47,165,Ahya,OTUD7A-201_Ahya
OTUD7A-201,Amil_Acropora_millepora_7688,41.797,512,206,11,27,472,1,1458,4.14e-106,347,Amil,OTUD7A-201_Amil
OTUD7A-201,Apal_XM_021041437.2,32.911,316,181,5,114,414,198,1097,1.49e-35,147,Apal,OTUD7A-201_Apal
OTUD7A-201,Apoc_chromosome_13.549_1,41.865,504,194,12,27,457,1,1434,8.86e-98,325,Apoc,OTUD7A-201_Apoc
OTUD7A-201,Aque_XM_019997593.1,35.391,486,223,12,28,452,23,1390,1.87e-70,251,Aque,OTUD7A-201_Aque
OTUD7A-201,Cgig_G34656.1,52.571,350,153,7,114,454,1036,2073,6.33e-104,349,Cgig,OTUD7A-201_Cgig
OTUD7A-201,Emue_Em0009g643a.t1,36.49,433,196,12,26,451,52,1134,1.63e-65,234,Emue,OTUD7A-201_Emue
OTUD7A-201,Gasp_gasp1.m3.14681.m1,43.478,345,136,6,184,470,10,1041,8.53e-70,244,Gasp,OTUD7A-201_Gasp
OTUD7A-201,Gfas_gfas1.m1.14652.m1,43.463,283,130,5,27,302,1,780,1.51e-51,194,Gfas,OTUD7A-201_Gfas
OTUD7A-201,Mcap_g64594,38.849,278,135,7,149,410,157,933,1.02e-40,163,Mcap,OTUD7A-201_Mcap
OTUD7A-201,Nvec_XM_032370325.1,41.6,500,189,14,27,453,112,1521,5.53e-98,333,Nvec,OTUD7A-201_Nvec
OTUD7A-201,Pbac_AVPN01001418.1,45.161,62,32,2,349,410,22098,21919,2.91e-6,53.5,Pbac,OTUD7A-201_Pbac
OTUD7A-201,Pdam_Pocillopora_damicornis_22935,33.632,223,111,4,198,407,181,777,1.73e-23,100,Pdam,OTUD7A-201_Pdam
OTUD7A-201,Plut_plut2.m8.2973.m1,46.863,271,113,8,24,288,95,832,1.19e-53,204,Plut,OTUD7A-201_Plut
OTUD7A-201,Prus_Prusg1057.t1,47.388,268,110,8,27,288,1,729,6.6e-54,201,Prus,OTUD7A-201_Prus
OTUD7A-201,Pver_TRINITY_DN7854_c0_g1_i1,43.772,281,117,6,27,295,53,808,1.61e-52,200,Pver,OTUD7A-201_Pver
OTUD7A-201,Spis_Stylophora_pistillata_2992,38.267,277,140,7,149,410,154,936,2.89e-40,160,Spis,OTUD7A-201_Spis
OTUD7B-202,Adig_Acropora_digitifera_3333,45.645,287,92,7,129,352,10,867,1.21e-58,201,Adig,OTUD7B-202_Adig
OTUD7B-202,Ahya_Acropora_hyacinthus_6883,55.294,170,70,4,129,296,22,519,8.12e-46,160,Ahya,OTUD7B-202_Ahya
OTUD7B-202,Amil_Acropora_millepora_7688,44.932,296,127,9,5,296,1,792,2.58e-53,198,Amil,OTUD7B-202_Amil
OTUD7B-202,Apal_XM_021049253.2,46.468,269,108,6,5,270,61,768,2.84e-52,198,Apal,OTUD7B-202_Apal
OTUD7B-202,Apoc_chromosome_10.1975_1,38.909,275,138,7,134,394,157,933,1.43e-47,184,Apoc,OTUD7B-202_Apoc
OTUD7B-202,Aque_XM_011411791.2,30.518,367,204,11,131,482,278,1270,6.12e-40,159,Aque,OTUD7B-202_Aque
OTUD7B-202,Cgig_G34656.1,40.142,563,252,14,95,648,1036,2496,5.41e-116,379,Cgig,OTUD7B-202_Cgig
OTUD7B-202,Emue_Em0013g14a.t1,29.514,288,157,8,132,400,1204,1986,1.66e-26,116,Emue,OTUD7B-202_Emue
OTUD7B-202,Gasp_gasp1.m3.14681.m1,40.67,418,166,10,168,526,10,1194,1.42e-74,256,Gasp,OTUD7B-202_Gasp
OTUD7B-202,Gfas_gfas1.m1.18901.m1,38.043,276,140,6,134,394,160,939,7.25e-46,177,Gfas,OTUD7B-202_Gfas
OTUD7B-202,Mcap_g64594,38.909,275,137,7,134,394,160,933,5.62e-47,182,Mcap,OTUD7B-202_Mcap
OTUD7B-202,Nvec_XM_032370325.1,41.317,501,193,12,5,436,112,1518,3.02e-94,321,Nvec,OTUD7B-202_Nvec
OTUD7B-202,Pbac_AVPN01003297.1,33.663,101,43,3,235,333,4968,5204,4.95e-6,52.8,Pbac,OTUD7B-202_Pbac
OTUD7B-202,Pdam_Pocillopora_damicornis_22935,33.473,239,115,7,170,391,142,777,4.57e-29,117,Pdam,OTUD7B-202_Pdam
OTUD7B-202,Plut_plut2.m8.2973.m1,39.56,546,223,12,2,481,95,1609,1.88e-87,302,Plut,OTUD7B-202_Plut
OTUD7B-202,Prus_Prusg1057.t1,39.595,543,221,12,5,481,1,1506,1.2e-88,298,Prus,OTUD7B-202_Prus
OTUD7B-202,Pver_TRINITY_DN7854_c0_g1_i1,35.741,540,243,17,5,471,53,1579,1.49e-67,243,Pver,OTUD7B-202_Pver
OTUD7B-202,Spis_Stylophora_pistillata_2992,37.319,276,142,7,134,394,157,936,6.38e-47,181,Spis,OTUD7B-202_Spis
PAN2-201,Adig_Acropora_digitifera_8110,72.072,222,58,1,959,1180,40,693,8.02e-105,329,Adig,PAN2-201_Adig
PAN2-201,Ahya_Acropora_hyacinthus_7829,36.22,127,67,4,1025,1146,37,390,3.04e-15,72.4,Ahya,PAN2-201_Ahya
PAN2-201,Amil_Acropora_millepora_4772,47.028,959,470,16,81,1017,94,2922,0,810,Amil,PAN2-201_Amil
PAN2-201,Apal_XM_021058213.2,51.373,874,388,16,326,1180,448,3015,0,833,Apal,PAN2-201_Apal
PAN2-201,Apoc_chromosome_12.1347_1,49.234,522,246,10,81,597,208,1731,1.11e-150,472,Apoc,PAN2-201_Apoc
PAN2-201,Cgig_G32450.1,45.088,570,275,8,650,1195,2263,3930,5.19e-153,494,Cgig,PAN2-201_Cgig
PAN2-201,Emue_Em0019g988a.t1,41.719,1117,563,22,81,1182,70,3201,0,828,Emue,PAN2-201_Emue
PAN2-201,Gasp_gasp1.m3.688.m1,49.009,1110,466,21,95,1182,19,3114,0,966,Gasp,PAN2-201_Gasp
PAN2-201,Gfas_gfas1.m1.3655.m1,51.556,900,400,13,217,1094,2,2659,0,880,Gfas,PAN2-201_Gfas
PAN2-201,Mcap_g55097,52.198,910,402,13,289,1180,1,2685,0,895,Mcap,PAN2-201_Mcap
PAN2-201,Msqu_ENA_GHBR01008627_GHBR01008627.1,40.426,94,50,3,1060,1149,3,278,1.09e-7,49.7,Msqu,PAN2-201_Msqu
PAN2-201,Nvec_XM_032364621.1,48.301,1118,549,13,82,1185,137,3445,0,1009,Nvec,PAN2-201_Nvec
PAN2-201,Pbac_AVPN01000006.1,32.031,128,78,3,1025,1149,195091,195456,2.9e-8,60.8,Pbac,PAN2-201_Pbac
PAN2-201,Pdam_Pocillopora_damicornis_5401,65.875,337,110,2,848,1184,82,1077,9.29e-145,439,Pdam,PAN2-201_Pdam
PAN2-201,Plut_plut2.m8.22836.m1,51.734,1009,427,17,197,1183,23,2935,0,955,Plut,PAN2-201_Plut
