qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,spp,group
FMR1-201,Ahya_Acropora_hyacinthus_9034,46.111,180,55,2,229,408,55,468,2.13e-45,155,Ahya,FMR1-201_Ahya
FMR1-201,Amil_Acropora_millepora_3549,44.772,373,161,4,58,430,10,993,2.9e-103,317,Amil,FMR1-201_Amil
FMR1-201,Apal_XM_021057866.2,41.86,430,205,3,1,430,17,1171,4.68e-113,360,Apal,FMR1-201_Apal
FMR1-201,Apoc_chromosome_7.2524_1,44.548,431,192,5,1,430,91,1245,4.41e-123,381,Apoc,FMR1-201_Apoc
FMR1-201,Aque_XM_020002783.1,32.706,425,235,6,13,429,145,1290,2.34e-75,253,Aque,FMR1-201_Aque
FMR1-201,Cgig_G14022.11,48.63,438,178,4,1,431,1,1194,1.85e-139,424,Cgig,FMR1-201_Cgig
FMR1-201,Gasp_gasp1.m3.8143.m1,47.273,330,173,1,1,330,46,1032,1.66e-103,333,Gasp,FMR1-201_Gasp
FMR1-201,Gfas_gfas1.m1.16526.m1,40.93,430,170,5,1,430,17,1054,3.91e-107,337,Gfas,FMR1-201_Gfas
FMR1-201,Mcap_g52042,43.488,430,198,4,1,430,1,1155,3.12e-120,372,Mcap,FMR1-201_Mcap
FMR1-201,Nvec_XM_001636744.2,44.884,430,192,3,1,430,53,1207,1.31e-120,380,Nvec,FMR1-201_Nvec
FMR1-201,Pdam_Pocillopora_damicornis_6613,46.667,60,30,1,372,431,10,183,3.3e-11,63.9,Pdam,FMR1-201_Pdam
FMR1-201,Pver_TRINITY_DN4439_c0_g1_i1,45.012,431,192,4,1,431,13,1170,1.49e-122,383,Pver,FMR1-201_Pver
HNRNPA2B1-201,Adig_Acropora_digitifera_12803,42.857,175,98,1,23,197,67,585,1.44e-45,159,Adig,HNRNPA2B1-201_Adig
HNRNPA2B1-201,Ahya_Acropora_hyacinthus_7026,38.889,162,85,4,23,177,103,567,1.42e-33,120,Ahya,HNRNPA2B1-201_Ahya
HNRNPA2B1-201,Amil_Acropora_millepora_11658,40.659,182,95,2,23,191,55,600,8.08e-41,147,Amil,HNRNPA2B1-201_Amil
HNRNPA2B1-201,Apal_XM_021038878.2,41.624,197,110,2,1,197,64,639,2.38e-45,167,Apal,HNRNPA2B1-201_Apal
HNRNPA2B1-201,Apoc_chromosome_13.1269_1,41.667,180,93,2,23,190,40,579,7.68e-42,151,Apoc,HNRNPA2B1-201_Apoc
HNRNPA2B1-201,Aque_XM_011406724.1,40.805,174,102,1,23,195,43,564,5.28e-39,141,Aque,HNRNPA2B1-201_Aque
HNRNPA2B1-201,Cgig_G5522.28,54.706,170,77,0,23,192,130,639,2.42e-63,205,Cgig,HNRNPA2B1-201_Cgig
HNRNPA2B1-201,Emue_Em0015g1117a.t1,38.889,180,101,2,23,193,154,693,1.21e-42,149,Emue,HNRNPA2B1-201_Emue
HNRNPA2B1-201,Gasp_gasp1.m3.13360.m1,40.761,184,89,2,23,190,209,748,1.01e-39,149,Gasp,HNRNPA2B1-201_Gasp
HNRNPA2B1-201,Gfas_gfas1.m1.14757.m1,38.503,187,93,5,23,191,263,811,4.34e-33,130,Gfas,HNRNPA2B1-201_Gfas
HNRNPA2B1-201,Hsal_ENA_GHBP01001643_GHBP01001643.1,39.865,148,78,3,23,160,341,781,4.05e-31,120,Hsal,HNRNPA2B1-201_Hsal
HNRNPA2B1-201,Kiwa_ENA_GBGI01014599_GBGI01014599.1,39.881,168,97,1,23,190,3266,2775,3.39e-35,136,Kiwa,HNRNPA2B1-201_Kiwa
HNRNPA2B1-201,Mcap_g23510,39.247,186,92,2,23,191,40,585,2.04e-40,147,Mcap,HNRNPA2B1-201_Mcap
HNRNPA2B1-201,Msqu_ENA_GHBR01001030_GHBR01001030.1,36.257,171,102,5,23,187,153,662,5.76e-30,115,Msqu,HNRNPA2B1-201_Msqu
HNRNPA2B1-201,Nvec_XM_032380965.1,42.286,175,99,1,23,197,237,755,4.17e-43,160,Nvec,HNRNPA2B1-201_Nvec
HNRNPA2B1-201,Pbac_AVPN01000180.1,29.07,172,109,3,23,188,50484,49990,1.18e-19,92.8,Pbac,HNRNPA2B1-201_Pbac
HNRNPA2B1-201,Pdam_Pocillopora_damicornis_8855,41.848,184,87,2,23,190,106,645,1.13e-42,152,Pdam,HNRNPA2B1-201_Pdam
HNRNPA2B1-201,Plut_plut2.m8.6612.m1,37.778,180,100,3,23,195,209,733,4.08e-32,127,Plut,HNRNPA2B1-201_Plut
HNRNPA2B1-201,Prus_10510_t,33.054,239,96,5,23,197,67,783,2.17e-34,132,Prus,HNRNPA2B1-201_Prus
HNRNPA2B1-201,Pver_TRINITY_DN7151_c0_g3_i2,41.989,181,90,5,23,190,126,662,8.46e-35,134,Pver,HNRNPA2B1-201_Pver
HNRNPA2B1-201,Spis_Stylophora_pistillata_4575,44.199,181,86,6,23,190,40,576,1.41e-38,141,Spis,HNRNPA2B1-201_Spis
HNRNPC-201,Adig_Acropora_digitifera_10256,30,80,55,1,6,85,190,426,2.89e-7,49.7,Adig,HNRNPC-201_Adig
HNRNPC-201,Ahya_Acropora_hyacinthus_2831,30,80,55,1,6,85,184,420,8.05e-8,49.7,Ahya,HNRNPC-201_Ahya
HNRNPC-201,Amil_Acropora_millepora_5936,44.186,86,47,1,2,87,82,336,6.3e-18,83.6,Amil,HNRNPC-201_Amil
HNRNPC-201,Apal_XM_021042032.2,52.439,82,39,0,6,87,219,464,7.33e-23,99,Apal,HNRNPC-201_Apal
HNRNPC-201,Apoc_chromosome_14.7299_1,48.78,82,39,1,6,87,124,360,3.93e-20,90.9,Apoc,HNRNPC-201_Apoc
HNRNPC-201,Aque_XM_020008768.1,42.553,94,54,0,6,99,107,388,7.79e-16,77.4,Aque,HNRNPC-201_Aque
HNRNPC-201,Cgig_G22448.10,58.14,86,34,1,4,89,58,309,6.17e-28,110,Cgig,HNRNPC-201_Cgig
HNRNPC-201,Emue_Em0012g837a.t1,35.955,89,57,0,6,94,352,618,2.4e-13,70.1,Emue,HNRNPC-201_Emue
HNRNPC-201,Gasp_gasp1.m3.12458.m1,47.561,82,40,1,6,87,313,549,1.76e-19,89,Gasp,HNRNPC-201_Gasp
HNRNPC-201,Gfas_gfas1.m1.5165.m1,41.86,86,49,1,2,87,309,563,1.64e-16,79.7,Gfas,HNRNPC-201_Gfas
HNRNPC-201,Hsal_ENA_GHBP01009293_GHBP01009293.1,34.314,102,45,5,18,107,75,350,4.07e-7,48.5,Hsal,HNRNPC-201_Hsal
HNRNPC-201,Kiwa_ENA_GBGI01000589_GBGI01000589.1,32.609,92,50,3,2,85,63,326,2.92e-7,51.2,Kiwa,HNRNPC-201_Kiwa
HNRNPC-201,Mcap_g27900,47.674,86,44,1,2,87,82,336,6.43e-20,90.5,Mcap,HNRNPC-201_Mcap
HNRNPC-201,Msqu_ENA_GHBR01007897_GHBR01007897.1,33.913,115,57,6,12,109,21,359,1.78e-8,50.1,Msqu,HNRNPC-201_Msqu
HNRNPC-201,Nvec_XM_032363621.1,25.263,95,62,2,16,102,472,753,9.24e-7,50.8,Nvec,HNRNPC-201_Nvec
HNRNPC-201,Pdam_Pocillopora_damicornis_25281,35.714,70,44,1,16,85,64,270,4.02e-8,52,Pdam,HNRNPC-201_Pdam
HNRNPC-201,Plut_plut2.m8.15257.m1,43.023,86,48,1,2,87,269,523,4.44e-17,82,Plut,HNRNPC-201_Plut
HNRNPC-201,Prus_Prusg7621.t1,43.023,86,48,1,2,87,97,351,1.83e-17,82.4,Prus,HNRNPC-201_Prus
HNRNPC-201,Pver_TRINITY_DN7376_c0_g1_i23,48.78,82,39,1,6,87,288,524,4.88e-20,90.9,Pver,HNRNPC-201_Pver
HNRNPC-201,Spis_Stylophora_pistillata_14349,35.211,71,42,2,17,84,22,231,4.22e-6,44.7,Spis,HNRNPC-201_Spis
IGF2BP1-201,Adig_Acropora_digitifera_12106,27.216,485,293,11,126,561,7,1428,3.31e-35,137,Adig,IGF2BP1-201_Adig
IGF2BP1-201,Ahya_Acropora_hyacinthus_3607,27.459,488,288,12,126,561,7,1428,3.51e-35,135,Ahya,IGF2BP1-201_Ahya
IGF2BP1-201,Amil_Acropora_millepora_5411,27.01,485,294,11,126,561,7,1428,1.3e-34,136,Amil,IGF2BP1-201_Amil
IGF2BP1-201,Apal_XM_021057928.2,27.521,476,264,16,154,563,264,1646,8.44e-36,144,Apal,IGF2BP1-201_Apal
IGF2BP1-201,Apoc_chromosome_9.13_1,28.15,508,284,18,126,566,7,1488,1.03e-33,135,Apoc,IGF2BP1-201_Apoc
IGF2BP1-201,Aque_XM_020002051.1,35.584,385,201,10,1,360,254,1342,2.1e-58,211,Aque,IGF2BP1-201_Aque
IGF2BP1-201,Cgig_G31955.1,34.635,589,339,11,1,563,136,1842,1.85e-97,311,Cgig,IGF2BP1-201_Cgig
IGF2BP1-201,Emue_Em0004g143a.t1,34.516,310,169,9,1,295,1,873,2.67e-42,155,Emue,IGF2BP1-201_Emue
IGF2BP1-201,Gasp_gasp1.m3.2172.m1,21.512,344,217,10,202,525,338,1270,3.06e-9,60.1,Gasp,IGF2BP1-201_Gasp
IGF2BP1-201,Gfas_gfas1.m1.17465.m1,25.159,473,293,13,122,561,118,1452,6.28e-24,106,Gfas,IGF2BP1-201_Gfas
IGF2BP1-201,Hsal_ENA_GHBP01002611_GHBP01002611.1,31.288,163,91,6,406,555,15,479,2.77e-11,64.3,Hsal,IGF2BP1-201_Hsal
IGF2BP1-201,Kiwa_ENA_GBGI01000224_GBGI01000224.1,22.028,286,168,8,200,476,1461,742,9.67e-10,60.8,Kiwa,IGF2BP1-201_Kiwa
IGF2BP1-201,Mcap_g54392,27.406,478,282,11,141,561,28,1437,4.28e-31,127,Mcap,IGF2BP1-201_Mcap
IGF2BP1-201,Msqu_ENA_GHBR01000431_GHBR01000431.1,31.25,160,95,6,406,555,264,728,1.13e-10,61.6,Msqu,IGF2BP1-201_Msqu
IGF2BP1-201,Nvec_XM_032371872.1,28.454,485,255,18,149,562,124,1515,2.29e-38,152,Nvec,IGF2BP1-201_Nvec
IGF2BP1-201,Pbac_AVPN01009731.1,21.554,399,268,8,181,541,383,1558,7.73e-13,73.2,Pbac,IGF2BP1-201_Pbac
IGF2BP1-201,Pdam_Pocillopora_damicornis_11734,24.607,191,121,4,192,369,172,714,6.28e-9,56.6,Pdam,IGF2BP1-201_Pdam
IGF2BP1-201,Plut_plut2.m8.996.m1,26.389,504,264,18,126,537,2438,3904,4.15e-26,114,Plut,IGF2BP1-201_Plut
IGF2BP1-201,Prus_13544_t,27.991,468,271,16,148,561,130,1497,7.31e-33,132,Prus,IGF2BP1-201_Prus
IGF2BP1-201,Pver_TRINITY_DN8960_c0_g1_i2,27.621,496,281,14,126,561,390,1823,2.82e-35,142,Pver,IGF2BP1-201_Pver
IGF2BP1-201,Spis_Stylophora_pistillata_4210,27.778,468,276,12,148,561,4,1383,1.51e-37,144,Spis,IGF2BP1-201_Spis
IGF2BP2-204,Adig_Acropora_digitifera_12106,27.044,477,303,13,133,578,7,1395,5.04e-35,137,Adig,IGF2BP2-204_Adig
IGF2BP2-204,Ahya_Acropora_hyacinthus_3607,27.044,477,303,13,133,578,7,1395,5.84e-35,135,Ahya,IGF2BP2-204_Ahya
IGF2BP2-204,Amil_Acropora_millepora_5411,27.044,477,303,13,133,578,7,1395,1.13e-34,137,Amil,IGF2BP2-204_Amil
IGF2BP2-204,Apal_XM_021057928.2,27.292,469,247,13,176,578,285,1607,1.88e-32,134,Apal,IGF2BP2-204_Apal
IGF2BP2-204,Apoc_chromosome_9.13_1,33.511,188,116,3,131,314,1,549,6.02e-19,90.9,Apoc,IGF2BP2-204_Apoc
IGF2BP2-204,Aque_XM_020002051.1,38.542,384,186,10,1,359,251,1327,6.98e-61,219,Aque,IGF2BP2-204_Aque
IGF2BP2-204,Cgig_G31955.1,34.992,603,321,14,2,579,136,1806,1.44e-94,304,Cgig,IGF2BP2-204_Cgig
IGF2BP2-204,Emue_Em0004g143a.t1,37.58,314,157,12,2,299,1,873,1.37e-45,165,Emue,IGF2BP2-204_Emue
IGF2BP2-204,Gasp_gasp1.m3.2172.m1,20.596,369,214,9,206,553,338,1270,2.63e-8,57.4,Gasp,IGF2BP2-204_Gasp
IGF2BP2-204,Gfas_gfas1.m1.17465.m1,32.051,156,92,4,436,578,955,1419,8.55e-13,71.6,Gfas,IGF2BP2-204_Gfas
IGF2BP2-204,Hsal_ENA_GHBP01002611_GHBP01002611.1,33.557,149,80,6,434,570,15,440,4.09e-10,60.8,Hsal,IGF2BP2-204_Hsal
IGF2BP2-204,Kiwa_ENA_GBGI01000224_GBGI01000224.1,28.467,137,81,4,204,335,1461,1087,3.88e-8,55.8,Kiwa,IGF2BP2-204_Kiwa
IGF2BP2-204,Mcap_g54392,27.292,469,293,13,148,578,28,1404,6.98e-33,133,Mcap,IGF2BP2-204_Mcap
IGF2BP2-204,Msqu_ENA_GHBR01000431_GHBR01000431.1,32,150,79,6,434,569,264,686,9.35e-10,58.9,Msqu,IGF2BP2-204_Msqu
IGF2BP2-204,Nvec_XM_032371872.1,28.512,484,286,15,139,578,76,1479,5.93e-40,157,Nvec,IGF2BP2-204_Nvec
IGF2BP2-204,Pbac_AVPN01002807.1,27.778,180,116,5,176,350,10825,10313,5.06e-10,65.1,Pbac,IGF2BP2-204_Pbac
IGF2BP2-204,Pdam_Pocillopora_damicornis_11734,26.061,165,107,3,196,351,172,648,1.85e-9,58.5,Pdam,IGF2BP2-204_Pdam
IGF2BP2-204,Plut_plut2.m8.996.m1,26.719,509,277,18,133,565,2438,3904,4.29e-27,117,Plut,IGF2BP2-204_Plut
IGF2BP2-204,Prus_13544_t,35.979,189,105,4,155,334,130,675,4.47e-23,103,Prus,IGF2BP2-204_Prus
IGF2BP2-204,Pver_TRINITY_DN8960_c0_g1_i2,28.455,492,281,17,133,578,390,1790,8.23e-34,138,Pver,IGF2BP2-204_Pver
IGF2BP2-204,Spis_Stylophora_pistillata_4210,28.785,469,269,15,155,578,4,1350,1.96e-35,139,Spis,IGF2BP2-204_Spis
IGF2BP3-201,Adig_Acropora_digitifera_12677,22.581,310,190,8,198,458,154,1080,1.37e-10,62.4,Adig,IGF2BP3-201_Adig
IGF2BP3-201,Ahya_Acropora_hyacinthus_3607,31.098,164,97,7,198,347,931,1416,6.6e-9,55.8,Ahya,IGF2BP3-201_Ahya
IGF2BP3-201,Amil_Acropora_millepora_13049,22.581,310,190,8,198,458,43,969,2.44e-10,62,Amil,IGF2BP3-201_Amil
IGF2BP3-201,Apal_XM_021057928.2,27.381,420,241,10,198,557,381,1628,3.82e-25,111,Apal,IGF2BP3-201_Apal
IGF2BP3-201,Apoc_chromosome_9.13_1,32.934,167,93,7,408,557,967,1461,2.16e-11,67,Apoc,IGF2BP3-201_Apoc
IGF2BP3-201,Aque_XM_020002051.1,36.815,383,199,9,1,360,254,1342,3.19e-56,205,Aque,IGF2BP3-201_Aque
IGF2BP3-201,Cgig_G31955.1,32.941,595,331,12,1,558,136,1827,4.31e-89,289,Cgig,IGF2BP3-201_Cgig
IGF2BP3-201,Emue_Em0016g426a.t1,20.347,403,229,9,202,555,268,1347,2.77e-12,70.1,Emue,IGF2BP3-201_Emue
IGF2BP3-201,Gasp_gasp1.m3.2172.m1,21.326,347,214,10,202,525,338,1270,5.96e-9,59.3,Gasp,IGF2BP3-201_Gasp
IGF2BP3-201,Gfas_gfas1.m1.3119.m1,28.824,170,106,4,400,555,267,773,6.89e-9,59.3,Gfas,IGF2BP3-201_Gfas
IGF2BP3-201,Hsal_ENA_GHBP01002611_GHBP01002611.1,30.818,159,97,5,406,555,15,479,6.47e-10,60.1,Hsal,IGF2BP3-201_Hsal
IGF2BP3-201,Kiwa_ENA_GBGI01000224_GBGI01000224.1,22.105,285,180,7,200,482,1461,727,2.23e-9,59.7,Kiwa,IGF2BP3-201_Kiwa
IGF2BP3-201,Mcap_g54392,27.187,423,229,13,195,553,190,1413,4.92e-21,97.4,Mcap,IGF2BP3-201_Mcap
IGF2BP3-201,Msqu_ENA_GHBR01000431_GHBR01000431.1,33.582,134,76,5,406,530,264,653,1.26e-9,58.5,Msqu,IGF2BP3-201_Msqu
IGF2BP3-201,Nvec_XM_032371872.1,26.728,434,233,14,192,558,256,1503,1.4e-31,132,Nvec,IGF2BP3-201_Nvec
IGF2BP3-201,Pbac_AVPN01003084.1,22.703,370,207,11,202,557,8750,9664,9.21e-11,67.4,Pbac,IGF2BP3-201_Pbac
IGF2BP3-201,Pdam_Pocillopora_damicornis_11734,22.513,191,137,2,188,369,148,714,2.36e-7,51.6,Pdam,IGF2BP3-201_Pdam
IGF2BP3-201,Plut_plut2.m8.10152.m1,21.944,360,215,9,200,525,313,1296,5.17e-9,60.1,Plut,IGF2BP3-201_Plut
IGF2BP3-201,Prus_13544_t,31.707,164,96,6,408,557,1000,1485,2.78e-11,66.6,Prus,IGF2BP3-201_Prus
IGF2BP3-201,Pver_TRINITY_DN8960_c0_g1_i2,27.778,414,234,15,195,553,588,1799,1.3e-22,103,Pver,IGF2BP3-201_Pver
IGF2BP3-201,Spis_Stylophora_pistillata_9133,26.257,179,121,3,198,366,196,729,5.63e-8,54.7,Spis,IGF2BP3-201_Spis
METTL1-202,Adig_Acropora_digitifera_7110,60.902,133,45,1,16,148,31,408,2.45e-56,176,Adig,METTL1-202_Adig
METTL1-202,Amil_Acropora_millepora_12038,65.992,247,77,1,16,262,13,732,3.33e-120,343,Amil,METTL1-202_Amil
METTL1-202,Apal_XM_021041914.2,64.8,250,80,1,13,262,10,735,1.25e-115,333,Apal,METTL1-202_Apal
METTL1-202,Apoc_chromosome_14.1260_1,65.863,249,74,1,16,264,13,726,7.84e-122,348,Apoc,METTL1-202_Apoc
METTL1-202,Aque_XM_003384882.3,61.832,262,90,4,1,262,77,832,2.34e-105,309,Aque,METTL1-202_Aque
METTL1-202,Cgig_G35363.1,65.06,249,76,2,16,264,19,732,3.41e-118,340,Cgig,METTL1-202_Cgig
METTL1-202,Gasp_gasp1.m3.619.m1,68.016,247,74,1,16,262,18,743,1.19e-120,348,Gasp,METTL1-202_Gasp
METTL1-202,Gfas_gfas1.m1.3290.m1,57.915,259,84,2,16,274,25,726,3.3e-99,304,Gfas,METTL1-202_Gfas
METTL1-202,Hsal_ENA_GHBP01009658_GHBP01009658.1,54.622,119,52,1,100,218,2,352,7.62e-43,144,Hsal,METTL1-202_Hsal
METTL1-202,Kiwa_ENA_GBGI01010711_GBGI01010711.1,36.913,298,130,5,16,276,501,1331,1.65e-56,188,Kiwa,METTL1-202_Kiwa
METTL1-202,Mcap_adi2mcaRNA21388_R0,42.8,250,83,6,16,263,13,588,1.85e-58,186,Mcap,METTL1-202_Mcap
METTL1-202,Msqu_ENA_GHBR01002460_GHBR01002460.1,41.549,142,62,3,16,156,59,424,1.21e-57,117,Msqu,METTL1-202_Msqu
METTL1-202,Nvec_XM_032377835.1,62.403,258,92,2,8,261,35,805,2.66e-110,325,Nvec,METTL1-202_Nvec
METTL1-202,Pbac_AVPN01003602.1,43.796,137,49,3,11,119,3887,3477,3.22e-28,115,Pbac,METTL1-202_Pbac
METTL1-202,Pdam_Pocillopora_damicornis_8953,69.841,189,57,0,76,264,169,735,9.04e-95,278,Pdam,METTL1-202_Pdam
METTL1-202,Plut_plut2.m8.2683.m1,61.446,166,57,1,38,203,392,868,1.5e-64,211,Plut,METTL1-202_Plut
METTL1-202,Pver_TRINITY_DN13710_c0_g2_i2,65.863,249,78,1,16,264,26,751,1.42e-112,338,Pver,METTL1-202_Pver
METTL14-201,Adig_Acropora_digitifera_13685,62.468,389,130,5,24,396,142,1308,1.72e-146,426,Adig,METTL14-201_Adig
METTL14-201,Amil_Acropora_millepora_11757,62.468,389,130,5,24,396,70,1236,1.08e-146,426,Amil,METTL14-201_Amil
METTL14-201,Apal_XM_021036790.1,65.969,382,119,6,24,396,138,1277,5.96e-159,465,Apal,METTL14-201_Apal
METTL14-201,Apoc_chromosome_14.1509_1,59.091,396,139,5,24,396,70,1257,8.27e-147,427,Apoc,METTL14-201_Apoc
METTL14-201,Aque_XM_003389640.3,64.026,303,107,2,96,396,389,1297,1.22e-130,386,Aque,METTL14-201_Aque
METTL14-201,Cgig_G1922.1,62.032,374,131,5,24,396,70,1161,7.56e-155,447,Cgig,METTL14-201_Cgig
METTL14-201,Emue_Em0017g936a.t1,61.873,299,92,3,99,396,367,1200,1.3e-127,377,Emue,METTL14-201_Emue
METTL14-201,Gasp_gasp1.m3.13028.m1,60.202,397,132,5,24,396,250,1434,2.8e-150,438,Gasp,METTL14-201_Gasp
METTL14-201,Gfas_gfas1.m1.77.m1,61.125,391,134,5,24,396,202,1374,1.14e-147,431,Gfas,METTL14-201_Gfas
METTL14-201,Hsal_ENA_GHBP01010255_GHBP01010255.1,42.408,191,92,3,121,293,1,573,3.76e-37,133,Hsal,METTL14-201_Hsal
METTL14-201,Kiwa_ENA_GBGI01001246_GBGI01001246.1,44.518,301,127,5,100,396,280,1074,8.17e-83,260,Kiwa,METTL14-201_Kiwa
METTL14-201,Mcap_g1930,62.308,390,129,5,24,396,70,1236,4.53e-147,428,Mcap,METTL14-201_Mcap
METTL14-201,Msqu_ENA_GHBR01007269_GHBR01007269.1,51.19,84,26,2,241,321,393,178,3.49e-30,84.3,Msqu,METTL14-201_Msqu
METTL14-201,Nvec_XM_032367748.1,65.195,385,120,5,24,396,141,1289,5.91e-164,474,Nvec,METTL14-201_Nvec
METTL14-201,Pbac_AVPN01010744.1,75.714,70,17,0,224,293,971,1180,5.64e-22,100,Pbac,METTL14-201_Pbac
METTL14-201,Pdam_Pocillopora_damicornis_8920,30.208,192,117,6,166,357,403,927,7.71e-19,85.5,Pdam,METTL14-201_Pdam
METTL14-201,Plut_plut2.m8.15383.m1,63.333,390,126,4,24,396,737,1906,4.4e-153,452,Plut,METTL14-201_Plut
METTL14-201,Prus_26718_t,62.821,390,128,5,24,396,70,1239,8.17e-158,454,Prus,METTL14-201_Prus
METTL14-201,Pver_TRINITY_DN70237_c0_g1_i1,60.914,394,132,5,24,396,157,1335,4.1e-149,433,Pver,METTL14-201_Pver
METTL16-201,Adig_Acropora_digitifera_11132,47.606,376,192,3,7,378,4,1128,1.03e-103,320,Adig,METTL16-201_Adig
METTL16-201,Amil_Acropora_millepora_10612,38.556,568,282,10,1,555,1,1542,2.83e-105,325,Amil,METTL16-201_Amil
METTL16-201,Apal_XM_021038945.2,53.292,319,141,3,1,316,128,1069,1.12e-96,306,Apal,METTL16-201_Apal
METTL16-201,Apoc_chromosome_4.1170_1,38.087,575,297,10,1,557,1,1602,1.65e-102,320,Apoc,METTL16-201_Apoc
METTL16-201,Aque_XM_003388863.2,38.903,383,206,9,7,378,97,1194,7.24e-75,247,Aque,METTL16-201_Aque
METTL16-201,Cgig_G22844.13,38.053,565,300,13,1,555,103,1677,1.29e-105,329,Cgig,METTL16-201_Cgig
METTL16-201,Emue_Em0015g749a.t1,28.412,447,182,14,7,380,1,1146,3.21e-34,135,Emue,METTL16-201_Emue
METTL16-201,Gasp_gasp1.m3.28366.m1,53.333,135,63,0,110,244,79,483,1.39e-27,109,Gasp,METTL16-201_Gasp
METTL16-201,Gfas_gfas1.m1.16743.m1,41.85,227,127,2,157,380,2,676,8.4e-41,152,Gfas,METTL16-201_Gfas
METTL16-201,Hsal_ENA_GHBP01002799_GHBP01002799.1,29.439,214,122,7,106,293,16,648,8.7e-15,75.1,Hsal,METTL16-201_Hsal
METTL16-201,Kiwa_ENA_GBGI01015691_GBGI01015691.1,28.623,276,161,8,24,263,897,70,5.97e-25,105,Kiwa,METTL16-201_Kiwa
METTL16-201,Mcap_adi2mcaRNA14342_R1,52.252,111,52,1,1,110,1,333,1.73e-29,117,Mcap,METTL16-201_Mcap
METTL16-201,Msqu_ENA_GHBR01007087_GHBR01007087.1,38.636,132,79,2,41,171,2,394,1.24e-23,95.1,Msqu,METTL16-201_Msqu
METTL16-201,Nvec_XM_001627868.2,37.123,563,307,14,1,557,114,1679,7.76e-98,314,Nvec,METTL16-201_Nvec
METTL16-201,Pbac_AVPN01000320.1,41.358,162,54,1,40,160,13247,13732,9.46e-28,116,Pbac,METTL16-201_Pbac
METTL16-201,Plut_plut2.m8.13045.m1,36.049,577,311,9,1,557,55,1671,2.8e-100,320,Plut,METTL16-201_Plut
METTL16-201,Prus_30929_t,54.301,186,85,0,110,295,637,1194,2.69e-56,200,Prus,METTL16-201_Prus
METTL16-201,Pver_TRINITY_DN10046_c0_g4_i3,39.646,565,283,12,1,557,72,1616,3.17e-103,333,Pver,METTL16-201_Pver
METTL16-201,Spis_Stylophora_pistillata_16183,56.522,161,69,1,1,160,46,528,2.81e-56,186,Spis,METTL16-201_Spis
METTL2A-201,Adig_Acropora_digitifera_11688,53.989,376,153,3,17,372,25,1152,5.16e-141,405,Adig,METTL2A-201_Adig
METTL2A-201,Ahya_Acropora_hyacinthus_4910,39.444,180,107,1,194,373,16,549,1.76e-43,147,Ahya,METTL2A-201_Ahya
METTL2A-201,Amil_Acropora_millepora_11596,54.255,376,152,3,17,372,37,1164,4.81e-141,406,Amil,METTL2A-201_Amil
METTL2A-201,Apal_XM_028663925.1,47.266,256,108,3,15,270,20,706,6.36e-72,226,Apal,METTL2A-201_Apal
METTL2A-201,Apoc_chromosome_9.262_1,52.926,393,144,4,17,372,25,1191,9.74e-143,411,Apoc,METTL2A-201_Apoc
METTL2A-201,Aque_XM_003386066.3,55.556,198,85,2,174,371,385,969,3.87e-71,226,Aque,METTL2A-201_Aque
METTL2A-201,Cgig_G6728.4,56.63,362,104,3,10,371,46,972,5.98e-140,402,Cgig,METTL2A-201_Cgig
METTL2A-201,Emue_Em0004g307a.t1,51.955,358,115,3,15,372,19,921,1.86e-123,359,Emue,METTL2A-201_Emue
METTL2A-201,Gasp_gasp1.m3.24938.m1,51.343,335,122,9,38,337,1,987,4.41e-101,302,Gasp,METTL2A-201_Gasp
METTL2A-201,Gfas_gfas1.m1.23266.m1,45.794,321,127,6,38,330,129,1034,3.12e-86,265,Gfas,METTL2A-201_Gfas
METTL2A-201,Hsal_ENA_GHBP01003785_GHBP01003785.1,33.654,104,67,1,179,282,301,606,3e-23,65.9,Hsal,METTL2A-201_Hsal
METTL2A-201,Kiwa_ENA_GBGI01013951_GBGI01013951.1,37.195,328,135,7,55,378,1087,305,1.47e-56,190,Kiwa,METTL2A-201_Kiwa
METTL2A-201,Mcap_adi2mcaRNA10278_R0,40.602,399,154,6,17,372,25,1101,1.06e-95,290,Mcap,METTL2A-201_Mcap
METTL2A-201,Msqu_ENA_GHBR01001591_GHBR01001591.1,43.626,353,126,7,17,368,45,887,2.21e-83,255,Msqu,METTL2A-201_Msqu
METTL2A-201,Nvec_XM_001641088.2,55.556,360,118,4,14,373,156,1109,7.65e-126,381,Nvec,METTL2A-201_Nvec
METTL2A-201,Pbac_AVPN01000316.1,46.814,361,117,7,14,374,59391,58534,1.58e-89,296,Pbac,METTL2A-201_Pbac
METTL2A-201,Pdam_Pocillopora_damicornis_9384,76.471,102,24,0,271,372,1,306,2.34e-51,165,Pdam,METTL2A-201_Pdam
METTL2A-201,Plut_plut2.m8.2532.m1,39.904,208,121,2,168,373,238,855,2.66e-46,169,Plut,METTL2A-201_Plut
METTL2A-201,Prus_18422_t,41.722,151,88,0,223,373,226,678,3.18e-36,132,Prus,METTL2A-201_Prus
METTL2A-201,Pver_TRINITY_DN10559_c0_g1_i1,34.954,329,147,5,46,373,32,820,1.77e-54,185,Pver,METTL2A-201_Pver
METTL2A-201,Spis_Stylophora_pistillata_12966,57.022,356,136,3,17,372,7,1023,1.15e-142,408,Spis,METTL2A-201_Spis
